path,expected_classification,predicted_classification,predicted_confidence,reference_rule_id,reference_evidence,matched,review_reason
Projectors/Apeman/Apeman_LC650_.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Apeman"", ""category_segment"": ""Projectors"", ""commercial_model"": ""LC650_"", ""filename"": ""Apeman_LC650_""}",False,predição diverge da regra silver
Projectors/Artlii/Artlii_YG300.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Artlii"", ""category_segment"": ""Projectors"", ""commercial_model"": ""YG300"", ""filename"": ""Artlii_YG300""}",False,predição diverge da regra silver
Projectors/BenQ/BenQ_MH856UST.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""BenQ"", ""category_segment"": ""Projectors"", ""commercial_model"": ""MH856UST"", ""filename"": ""BenQ_MH856UST""}",False,predição diverge da regra silver
Projectors/BenQ/BenQ_TH671ST.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""BenQ"", ""category_segment"": ""Projectors"", ""commercial_model"": ""TH671ST"", ""filename"": ""BenQ_TH671ST""}",False,predição diverge da regra silver
Projectors/BenQ/BenQ_TK800M.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""BenQ"", ""category_segment"": ""Projectors"", ""commercial_model"": ""TK800M"", ""filename"": ""BenQ_TK800M""}",False,predição diverge da regra silver
Projectors/BenQ/BenQ_TRY01.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""BenQ"", ""category_segment"": ""Projectors"", ""commercial_model"": ""TRY01"", ""filename"": ""BenQ_TRY01""}",False,predição diverge da regra silver
Projectors/BenQ/BenQ_W1050.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""BenQ"", ""category_segment"": ""Projectors"", ""commercial_model"": ""W1050"", ""filename"": ""BenQ_W1050""}",False,predição diverge da regra silver
Projectors/BenQ/BenQ_W1110.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""BenQ"", ""category_segment"": ""Projectors"", ""commercial_model"": ""W1110"", ""filename"": ""BenQ_W1110""}",False,predição diverge da regra silver
Projectors/BenQ/BenQ_W2000w.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""BenQ"", ""category_segment"": ""Projectors"", ""commercial_model"": ""W2000w"", ""filename"": ""BenQ_W2000w""}",False,predição diverge da regra silver
Projectors/BenQ/BenQ_W2700.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""BenQ"", ""category_segment"": ""Projectors"", ""commercial_model"": ""W2700"", ""filename"": ""BenQ_W2700""}",False,predição diverge da regra silver
Projectors/Byintek/Byintek_P10.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Byintek"", ""category_segment"": ""Projectors"", ""commercial_model"": ""P10"", ""filename"": ""Byintek_P10""}",False,predição diverge da regra silver
Projectors/Canon/CANON_LV-X320.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Canon"", ""category_segment"": ""Projectors"", ""commercial_model"": ""LV-X320"", ""filename"": ""CANON_LV-X320""}",False,predição diverge da regra silver
Projectors/Casio/Casio_YT-130.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Casio"", ""category_segment"": ""Projectors"", ""commercial_model"": ""YT-130"", ""filename"": ""Casio_YT-130""}",False,predição diverge da regra silver
Projectors/Casio/Casio_YT-150.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Casio"", ""category_segment"": ""Projectors"", ""commercial_model"": ""YT-150"", ""filename"": ""Casio_YT-150""}",False,predição diverge da regra silver
Projectors/Coolux/Coolux_X3S.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Coolux"", ""category_segment"": ""Projectors"", ""commercial_model"": ""X3S"", ""filename"": ""Coolux_X3S""}",False,predição diverge da regra silver
Projectors/Dell/Dell_tsfm_ir01.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Dell"", ""category_segment"": ""Projectors"", ""commercial_model"": ""tsfm_ir01"", ""filename"": ""Dell_tsfm_ir01""}",False,predição diverge da regra silver
Projectors/EliteScreens/EliteScreens_100H.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""EliteScreens"", ""category_segment"": ""Projectors"", ""commercial_model"": ""100H"", ""filename"": ""EliteScreens_100H""}",False,predição diverge da regra silver
Projectors/Epson/Epson-EB-X12.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-X12"", ""filename"": ""Epson-EB-X12""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-450.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-450"", ""filename"": ""Epson_EB-450""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-575wi.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-575wi"", ""filename"": ""Epson_EB-575wi""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-595WI.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-595WI"", ""filename"": ""Epson_EB-595WI""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-685Wi.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-685Wi"", ""filename"": ""Epson_EB-685Wi""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-695Wi.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-695Wi"", ""filename"": ""Epson_EB-695Wi""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-725Wi.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-725Wi"", ""filename"": ""Epson_EB-725Wi""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-735f.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-735f"", ""filename"": ""Epson_EB-735f""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-760wi.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-760wi"", ""filename"": ""Epson_EB-760wi""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-E20.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-E20"", ""filename"": ""Epson_EB-E20""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-L260F.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-L260F"", ""filename"": ""Epson_EB-L260F""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EB-L510U.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EB-L510U"", ""filename"": ""Epson_EB-L510U""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EBX39.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EBX39"", ""filename"": ""Epson_EBX39""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EHTW5650.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EHTW5650"", ""filename"": ""Epson_EHTW5650""}",False,predição diverge da regra silver
Projectors/Epson/Epson_EMP822H.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""EMP822H"", ""filename"": ""Epson_EMP822H""}",False,predição diverge da regra silver
Projectors/Epson/Epson_RC-151506800.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Epson"", ""category_segment"": ""Projectors"", ""commercial_model"": ""RC-151506800"", ""filename"": ""Epson_RC-151506800""}",False,predição diverge da regra silver
Projectors/Gateway/Gateway_210_projextor.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Gateway"", ""category_segment"": ""Projectors"", ""commercial_model"": ""210_projextor"", ""filename"": ""Gateway_210_projextor""}",False,predição diverge da regra silver
Projectors/Hitachi/Hitachi_CP-X2011_Projector.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Hitachi"", ""category_segment"": ""Projectors"", ""commercial_model"": ""CP-X2011_Projector"", ""filename"": ""Hitachi_CP-X2011_Projector""}",False,predição diverge da regra silver
Projectors/JVC/JVC_LX-UH1B.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""JVC"", ""category_segment"": ""Projectors"", ""commercial_model"": ""LX-UH1B"", ""filename"": ""JVC_LX-UH1B""}",False,predição diverge da regra silver
Projectors/Jinhoo/Jinhoo_M10.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Jinhoo"", ""category_segment"": ""Projectors"", ""commercial_model"": ""M10"", ""filename"": ""Jinhoo_M10""}",False,predição diverge da regra silver
Projectors/LG/LG_PH300-NA.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""LG"", ""category_segment"": ""Projectors"", ""commercial_model"": ""PH300-NA"", ""filename"": ""LG_PH300-NA""}",False,predição diverge da regra silver
Projectors/Maxell/Maxell_MC-EU5001.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Maxell"", ""category_segment"": ""Projectors"", ""commercial_model"": ""MC-EU5001"", ""filename"": ""Maxell_MC-EU5001""}",False,predição diverge da regra silver
Projectors/Maxell/Maxell_MC-WU5503.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Maxell"", ""category_segment"": ""Projectors"", ""commercial_model"": ""MC-WU5503"", ""filename"": ""Maxell_MC-WU5503""}",False,predição diverge da regra silver
Projectors/Minolta/Minolta_MN674.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Minolta"", ""category_segment"": ""Projectors"", ""commercial_model"": ""MN674"", ""filename"": ""Minolta_MN674""}",False,predição diverge da regra silver
Projectors/NEC/NEC_RD-448E_Projector.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""NEC"", ""category_segment"": ""Projectors"", ""commercial_model"": ""RD-448E_Projector"", ""filename"": ""NEC_RD-448E_Projector""}",False,predição diverge da regra silver
Projectors/NEC/NEC_RD-477E.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""NEC"", ""category_segment"": ""Projectors"", ""commercial_model"": ""RD-477E"", ""filename"": ""NEC_RD-477E""}",False,predição diverge da regra silver
Projectors/NEC/NEC_RD-V260X.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""NEC"", ""category_segment"": ""Projectors"", ""commercial_model"": ""RD-V260X"", ""filename"": ""NEC_RD-V260X""}",False,predição diverge da regra silver
Projectors/NEC/NEC_RD469e.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""NEC"", ""category_segment"": ""Projectors"", ""commercial_model"": ""RD469e"", ""filename"": ""NEC_RD469e""}",False,predição diverge da regra silver
Projectors/Optoma/OPTOMA_HD65.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Optoma"", ""category_segment"": ""Projectors"", ""commercial_model"": ""HD65"", ""filename"": ""OPTOMA_HD65""}",False,predição diverge da regra silver
Projectors/Optoma/Optoma_DH1011.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Optoma"", ""category_segment"": ""Projectors"", ""commercial_model"": ""DH1011"", ""filename"": ""Optoma_DH1011""}",False,predição diverge da regra silver
Projectors/Optoma/Optoma_UHZ45.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Optoma"", ""category_segment"": ""Projectors"", ""commercial_model"": ""UHZ45"", ""filename"": ""Optoma_UHZ45""}",False,predição diverge da regra silver
Projectors/PVO/PVO_YG300Pro.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""PVO"", ""category_segment"": ""Projectors"", ""commercial_model"": ""YG300Pro"", ""filename"": ""PVO_YG300Pro""}",False,predição diverge da regra silver
Projectors/Panasonic/Panasonic_PT-AR100U.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Panasonic"", ""category_segment"": ""Projectors"", ""commercial_model"": ""PT-AR100U"", ""filename"": ""Panasonic_PT-AR100U""}",False,predição diverge da regra silver
Projectors/Philips/Philips_PicoPix_Max_PPX620_Projector.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Philips"", ""category_segment"": ""Projectors"", ""commercial_model"": ""PicoPix_Max_PPX620_Projector"", ""filename"": ""Philips_PicoPix_Max_PPX620_Projector""}",False,predição diverge da regra silver
Projectors/Promethean/Promethean_PRM_35.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Promethean"", ""category_segment"": ""Projectors"", ""commercial_model"": ""PRM_35"", ""filename"": ""Promethean_PRM_35""}",False,predição diverge da regra silver
Projectors/Promethean/Promethean_UST-P1.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Promethean"", ""category_segment"": ""Projectors"", ""commercial_model"": ""UST-P1"", ""filename"": ""Promethean_UST-P1""}",False,predição diverge da regra silver
Projectors/Samsung/Samsung_Freestyle_Gen2.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Samsung"", ""category_segment"": ""Projectors"", ""commercial_model"": ""Freestyle_Gen2"", ""filename"": ""Samsung_Freestyle_Gen2""}",False,predição diverge da regra silver
Projectors/Samsung/Samsung_SP-LSP3BLAXXU.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Samsung"", ""category_segment"": ""Projectors"", ""commercial_model"": ""SP-LSP3BLAXXU"", ""filename"": ""Samsung_SP-LSP3BLAXXU""}",False,predição diverge da regra silver
Projectors/Samsung/Samsung_VG-TM2360E.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Samsung"", ""category_segment"": ""Projectors"", ""commercial_model"": ""VG-TM2360E"", ""filename"": ""Samsung_VG-TM2360E""}",False,predição diverge da regra silver
Projectors/Sharp/Sharp_RRMCGA664WJSA_Notevision XR-32S-L.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Sharp"", ""category_segment"": ""Projectors"", ""commercial_model"": ""RRMCGA664WJSA_Notevision"", ""filename"": ""Sharp_RRMCGA664WJSA_Notevision XR-32S-L""}",False,predição diverge da regra silver
Projectors/Sony/Sony_RM_PJ1000.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Sony"", ""category_segment"": ""Projectors"", ""commercial_model"": ""RM_PJ1000"", ""filename"": ""Sony_RM_PJ1000""}",False,predição diverge da regra silver
Projectors/Sony/Sony_RM_PJ24.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Sony"", ""category_segment"": ""Projectors"", ""commercial_model"": ""RM_PJ24"", ""filename"": ""Sony_RM_PJ24""}",False,predição diverge da regra silver
Projectors/TOPTRO/TOPTRO_TR25.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""TOPTRO"", ""category_segment"": ""Projectors"", ""commercial_model"": ""TR25"", ""filename"": ""TOPTRO_TR25""}",False,predição diverge da regra silver
Projectors/Thunrlge/Thunrlge_X1BQ.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Thunrlge"", ""category_segment"": ""Projectors"", ""commercial_model"": ""X1BQ"", ""filename"": ""Thunrlge_X1BQ""}",False,predição diverge da regra silver
Projectors/Vamvo/Vamvo_YG300_Pro_Mini.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Vamvo"", ""category_segment"": ""Projectors"", ""commercial_model"": ""YG300_Pro_Mini"", ""filename"": ""Vamvo_YG300_Pro_Mini""}",False,predição diverge da regra silver
Projectors/Vankyo/Vankyo_V630W.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Vankyo"", ""category_segment"": ""Projectors"", ""commercial_model"": ""V630W"", ""filename"": ""Vankyo_V630W""}",False,predição diverge da regra silver
Projectors/ViewSonic/ViewSonic_M1_Mini_Plus.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""ViewSonic"", ""category_segment"": ""Projectors"", ""commercial_model"": ""M1_Mini_Plus"", ""filename"": ""ViewSonic_M1_Mini_Plus""}",False,predição diverge da regra silver
Projectors/ViewSonic/ViewSonic_Projector_PA503W-2.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""ViewSonic"", ""category_segment"": ""Projectors"", ""commercial_model"": ""Projector_PA503W-2"", ""filename"": ""ViewSonic_Projector_PA503W-2""}",False,predição diverge da regra silver
Projectors/ViewSonic/ViewSonic_X1_Projector.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""ViewSonic"", ""category_segment"": ""Projectors"", ""commercial_model"": ""X1_Projector"", ""filename"": ""ViewSonic_X1_Projector""}",False,predição diverge da regra silver
Projectors/Wanbo/Wanbo_T6_Max.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Wanbo"", ""category_segment"": ""Projectors"", ""commercial_model"": ""T6_Max"", ""filename"": ""Wanbo_T6_Max""}",False,predição diverge da regra silver
Projectors/WeWatch/WeWatch_v10_Projector.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""WeWatch"", ""category_segment"": ""Projectors"", ""commercial_model"": ""v10_Projector"", ""filename"": ""WeWatch_v10_Projector""}",False,predição diverge da regra silver
Projectors/WiMiUS/WiMiUS_s25.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""WiMiUS"", ""category_segment"": ""Projectors"", ""commercial_model"": ""s25"", ""filename"": ""WiMiUS_s25""}",False,predição diverge da regra silver
SoundBars/Audac/Audac_IMEO2.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Audac"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""IMEO2"", ""filename"": ""Audac_IMEO2""}",False,predição diverge da regra silver
SoundBars/Bauhn/Bauhn_MD44055.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Bauhn"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""MD44055"", ""filename"": ""Bauhn_MD44055""}",False,predição diverge da regra silver
SoundBars/Bose/Bose_CINEMATE_1_SR.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Bose"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""CINEMATE_1_SR"", ""filename"": ""Bose_CINEMATE_1_SR""}",False,predição diverge da regra silver
SoundBars/Bose/Bose_Solo_2.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Bose"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""Solo_2"", ""filename"": ""Bose_Solo_2""}",False,predição diverge da regra silver
SoundBars/Bose/Bose_Solo_5.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Bose"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""Solo_5"", ""filename"": ""Bose_Solo_5""}",False,predição diverge da regra silver
SoundBars/Bose/Bose_Soundbar_300.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Bose"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""Soundbar_300"", ""filename"": ""Bose_Soundbar_300""}",False,predição diverge da regra silver
SoundBars/Bose/Bose_Soundbar_600.ir,specific_device,device_family,0.62,specific.brand_model_filename.v1,"{""brand_segment"": ""Bose"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""Soundbar_600"", ""filename"": ""Bose_Soundbar_600""}",False,predição diverge da regra silver
SoundBars/Canton/Canton_Smart10.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Canton"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""Smart10"", ""filename"": ""Canton_Smart10""}",False,predição diverge da regra silver
SoundBars/Craig/Craig_CHT912.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Craig"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""CHT912"", ""filename"": ""Craig_CHT912""}",False,predição diverge da regra silver
SoundBars/Craig/Craig_CHT921.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Craig"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""CHT921"", ""filename"": ""Craig_CHT921""}",False,predição diverge da regra silver
SoundBars/Craig/Craig_CHT939.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Craig"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""CHT939"", ""filename"": ""Craig_CHT939""}",False,predição diverge da regra silver
SoundBars/Denon/Denon_DHT_S216.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Denon"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""DHT_S216"", ""filename"": ""Denon_DHT_S216""}",False,predição diverge da regra silver
SoundBars/Denon/Denon_RC-1230.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Denon"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""RC-1230"", ""filename"": ""Denon_RC-1230""}",False,predição diverge da regra silver
SoundBars/Grundig/Grundig_DSB_950.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Grundig"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""DSB_950"", ""filename"": ""Grundig_DSB_950""}",False,predição diverge da regra silver
SoundBars/Hisense/Hisense_HS215.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Hisense"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""HS215"", ""filename"": ""Hisense_HS215""}",False,predição diverge da regra silver
SoundBars/Hitachi/Hitachi_HSB40B16.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Hitachi"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""HSB40B16"", ""filename"": ""Hitachi_HSB40B16""}",False,predição diverge da regra silver
SoundBars/JBL/JBL_5_1_Soundbar.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""JBL"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""5_1_Soundbar"", ""filename"": ""JBL_5_1_Soundbar""}",False,predição diverge da regra silver
SoundBars/JBL/JBL_CINEMA_SB120.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""JBL"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""CINEMA_SB120"", ""filename"": ""JBL_CINEMA_SB120""}",False,predição diverge da regra silver
SoundBars/JBL/JBL_CINEMA_SB150.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""JBL"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""CINEMA_SB150"", ""filename"": ""JBL_CINEMA_SB150""}",False,predição diverge da regra silver
SoundBars/JVC/JVC_THBY370A.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""JVC"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""THBY370A"", ""filename"": ""JVC_THBY370A""}",False,predição diverge da regra silver
SoundBars/Kogan/Kogan_KASBD150HA.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Kogan"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""KASBD150HA"", ""filename"": ""Kogan_KASBD150HA""}",False,predição diverge da regra silver
SoundBars/LG/LG_AKB74815321.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""LG"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""AKB74815321"", ""filename"": ""LG_AKB74815321""}",False,predição diverge da regra silver
SoundBars/LG/LG_LAP340.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""LG"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""LAP340"", ""filename"": ""LG_LAP340""}",False,predição diverge da regra silver
SoundBars/LG/LG_NB5541.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""LG"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""NB5541"", ""filename"": ""LG_NB5541""}",False,predição diverge da regra silver
SoundBars/LG/LG_SK10Y.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""LG"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""SK10Y"", ""filename"": ""LG_SK10Y""}",False,predição diverge da regra silver
SoundBars/LG/LG_SL10YG.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""LG"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""SL10YG"", ""filename"": ""LG_SL10YG""}",False,predição diverge da regra silver
SoundBars/LG/LG_SLM3D.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""LG"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""SLM3D"", ""filename"": ""LG_SLM3D""}",False,predição diverge da regra silver
SoundBars/Larksound/Larksound_L200.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Larksound"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""L200"", ""filename"": ""Larksound_L200""}",False,predição diverge da regra silver
SoundBars/Majority/Majority_K2_SoundBar.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Majority"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""K2_SoundBar"", ""filename"": ""Majority_K2_SoundBar""}",False,predição diverge da regra silver
SoundBars/Panasonic/Panasonic_SCH-TB8.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Panasonic"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""SCH-TB8"", ""filename"": ""Panasonic_SCH-TB8""}",False,predição diverge da regra silver
SoundBars/Pheanoo/Pheanoo_P27.ir,specific_device,device_family,0.67,specific.brand_model_filename.v1,"{""brand_segment"": ""Pheanoo"", ""category_segment"": ""SoundBars"", ""commercial_model"": ""P27"", ""filename"": ""Pheanoo_P27""}",False,predição diverge da regra silver
