record_id,source_path,priority,reasons,original
0dd37c9ec1abd44f,inventory.csv#5379,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""MindPath"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""IR-90_-_MAIN_FCNS""}"
c57b35ac0d1e5859,inventory.csv#538,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""17_-1""}"
183681e128196546,inventory.csv#5380,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""MindPath"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""MOUSE""}"
619b5d579eccd080,inventory.csv#5381,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""AIR_CONDITIONING(CONT._S10079A.IR)""}"
54c5b7a67f807f53,inventory.csv#5382,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""AIR_CONDITIONING""}"
1def248c25731876,inventory.csv#5383,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""AM4201R_RGB_MONITOR""}"
9f38ff49db62ca13,inventory.csv#5384,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CD-500""}"
5203dc257137e260,inventory.csv#5385,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CS-2047""}"
7738f2c6927d1d91,inventory.csv#5386,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CS-3505R_(TV+VCRA+VCRB+MASTER)""}"
39446ef4504a1d30,inventory.csv#5387,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CS13103_(VOL&CH=ARROWS)""}"
e58092680276cacd,inventory.csv#5388,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CS36309_TV""}"
9373f0f9fc7cb2b1,inventory.csv#5389,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CS_40503_TV_ONLY""}"
0354f8e66555cc74,inventory.csv#539,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""20_-1""}"
c4a4b5d5e06d701d,inventory.csv#5390,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DD-2000""}"
72ef5dd53096c3c6,inventory.csv#5391,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DD-4020""}"
dc3b33918ba5e2cb,inventory.csv#5392,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DD-6000""}"
e35c97c772171908,inventory.csv#5393,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DISCREET_CODES""}"
c97fa01f89cc1092,inventory.csv#5394,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DVD""}"
d0c62201e3698464,inventory.csv#5395,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HS-U790""}"
08def1c9d6bb5b89,inventory.csv#5396,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-110_VCR+TV""}"
c5d4a7f3b92126c9,inventory.csv#5397,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-110_VCR+TV_1""}"
2f179ab0acc6f3d0,inventory.csv#5398,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-34""}"
591a0f287f090b9f,inventory.csv#5399,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-590""}"
1d6b409475cc1648,inventory.csv#54,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Aiwa"",""category"":""Converted/CSV"",""command_names"":[],""model"":""127_0""}"
080bf1ced87fb85d,inventory.csv#540,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""12_-1""}"
29561c7f32db83ba,inventory.csv#5400,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-747""}"
8465188ff3f673a1,inventory.csv#5401,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-760""}"
e27f5455e9ced014,inventory.csv#5402,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-770_VHS_VCR""}"
082c4d5c9b2e921b,inventory.csv#5403,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-776""}"
3a4bee1a19b07eec,inventory.csv#5404,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-780_VHS_VCR""}"
9d3215ecccc5865f,inventory.csv#5405,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU-781""}"
741a65b64193d55d,inventory.csv#5406,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSU746""}"
aa4e5b0bc28a46a8,inventory.csv#5407,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HSV-51""}"
697ea3f87bdf5c3c,inventory.csv#5408,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""LT_40148""}"
8de3d851001b4c16,inventory.csv#5409,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""LT_46164""}"
f74030f812253bbc,inventory.csv#541,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""200_-1""}"
f862d220f3b8e915,inventory.csv#5410,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""LT_55265""}"
f74a82025c9636bc,inventory.csv#5411,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""PROJECTOR""}"
8d7b32414b837723,inventory.csv#5412,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""RM_59107""}"
34c19f6c2ff038dd,inventory.csv#5413,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""SR-SD1""}"
5da9c7f643db779a,inventory.csv#5414,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""SRHD500""}"
8d1e50f4e622c3c1,inventory.csv#5415,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""TS4545_&_CS40509_-_TV_MODE""}"
e3e55b11cb231eae,inventory.csv#5416,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""TS50811_-_TV_MODE""}"
2b36c190672c420c,inventory.csv#5417,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""V-62""}"
694158ae67ebc4dc,inventory.csv#5418,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""VS-6043""}"
eb2ee9b07c099236,inventory.csv#5419,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""VS-60601""}"
7c9b87330938b383,inventory.csv#542,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""20_-1""}"
031fb29aeb2dc823,inventory.csv#5420,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""VS-6087_VCR_1""}"
112a1a6222504dde,inventory.csv#5421,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""VS-6087_VCR_2""}"
ebf5ed70146190f4,inventory.csv#5422,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""VS-70601""}"
56794945f7e4736b,inventory.csv#5423,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""VS-70707""}"
c712a139684694e0,inventory.csv#5424,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""VTUX6570""}"
8bb2f49beb01ed41,inventory.csv#5425,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""WS65809""}"
c331cc3f21580316,inventory.csv#5426,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""WS73903""}"
aefbec277028eef7,inventory.csv#5427,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""X120_PROJECTOR""}"
14b0e3a84059c1fd,inventory.csv#5428,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""X400""}"
435b3ad2b79c9046,inventory.csv#5429,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""XC3717C""}"
fb0d359c6f4fe0d9,inventory.csv#543,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""25_-1""}"
4880c81998cc7610,inventory.csv#5430,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""XD250U""}"
f3e87aae566c580f,inventory.csv#5431,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Mitsubishi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""XL-5010""}"
c6894a1ba97809ed,inventory.csv#5432,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Monivision"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DM5948-D_MONITOR-RECEIVER""}"
4b2c5b0831ecacbb,inventory.csv#5433,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Monivision"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DM77525TC""}"
1776256e6cf45100,inventory.csv#5434,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Monovision"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""TV_MODEL#_DMM7748""}"
596e3a318c430855,inventory.csv#5435,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""4DTV""}"
02809ee9305df54a,inventory.csv#5436,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""BMC_9012""}"
11f3bcc54f72a984,inventory.csv#5437,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""COMCAST_DCT6412""}"
2fe85454954b945e,inventory.csv#5438,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCH-3200""}"
d23eb70f1dba7663,inventory.csv#5439,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCH-3412_(DVR),_DCH-3416_(DVR)""}"
ffd18723798c4c76,inventory.csv#544,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""4_-1""}"
ce809f1f9a4d962e,inventory.csv#5440,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCH3416_110708""}"
40d6cdb2bd0d0f55,inventory.csv#5441,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCH3416_DVR""}"
98f0281996fb2c50,inventory.csv#5442,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCT-2224""}"
57e06472e773a9d3,inventory.csv#5443,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCT2500""}"
721f10b503965260,inventory.csv#5444,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCT6412""}"
c40565404207eaf9,inventory.csv#5445,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCT700""}"
ee32e4348fd83068,inventory.csv#5446,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCX3400""}"
88b770c75e193ffc,inventory.csv#5447,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DCX3400_DVR""}"
f25d5ac810daab24,inventory.csv#5448,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DRC-400-425""}"
302291a5cf499b89,inventory.csv#5449,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DTA100-2305-000""}"
894dfa8dd12e8b1e,inventory.csv#545,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""7_-1""}"
5397550a7778b2b5,inventory.csv#5450,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""QIP2500_-_Verizon_FIOS""}"
e90daec5c859bf42,inventory.csv#5451,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""QIP6416(DVR)""}"
3988c60d3a6ea20c,inventory.csv#5452,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""QIP7200(DVR)""}"
654b541db901a293,inventory.csv#5453,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""QIP7216(DVR)""}"
2788f11f92ab010f,inventory.csv#5454,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""QIP7216(HDDVR)""}"
fedbbec77dd493d8,inventory.csv#5455,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""QIP7216_(HD_DVR)""}"
d3c8ad1ebd6a43c6,inventory.csv#5456,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""QIP7232""}"
c5f1352984f7ce9e,inventory.csv#5457,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""SHAW_DIRECT_DVR""}"
8b18c8146d2b96b3,inventory.csv#5458,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Motorola"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""Xfinity_RNG110""}"
c6a5e93d2f26469b,inventory.csv#5459,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Moxi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""HD_DVR""}"
edea3f3e7cd872fe,inventory.csv#546,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""7_-1""}"
6c7707f79f915757,inventory.csv#5460,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""MTX"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""BASS_LEVEL_CONTROL""}"
7c42d78e2711b3a7,inventory.csv#5461,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Multi_Video_Labs"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""IDM5938V""}"
01a2a7401ef072b3,inventory.csv#5462,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""450""}"
b2051c07dc2b78d5,inventory.csv#5463,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""C446""}"
238190124cd69d29,inventory.csv#5464,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""DISCREET_CODES""}"
bedc5b3340cad761,inventory.csv#5465,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""MISC""}"
6df1f6a171b32784,inventory.csv#5466,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""N-A""}"
1dc649b57159260f,inventory.csv#5467,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""NAD712""}"
9208d9c74413d87c,inventory.csv#5468,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""PLC-750_LCD_PROJECTOR""}"
1be0781ef7cd8fe7,inventory.csv#5469,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""T-451""}"
55ec9f49d9c29b1a,inventory.csv#547,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""16_-1""}"
fdef77567ef6b54b,inventory.csv#5470,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""T-760""}"
b39e7c3586d01d1f,inventory.csv#5471,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""T562""}"
c9a8c2e4df0e9923,inventory.csv#5472,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""T567""}"
f9fd331c703becc2,inventory.csv#5473,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""T748""}"
c2be07423089aedf,inventory.csv#5474,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""T785-T775-T765""}"
f8b895c788236ef3,inventory.csv#5475,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""T_757""}"
4148c17f24a1b1c0,inventory.csv#5476,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""NAD"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""T_770""}"
c34fa658873da97e,inventory.csv#5477,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Nakamichi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""1000MB_CD_PLAYER""}"
587efcf2843003a1,inventory.csv#5478,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Nakamichi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""1000MB_CD_PLAYER_1""}"
2deb9377bbdb6cac,inventory.csv#5479,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Nakamichi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""AV-10""}"
c358d7752149f2df,inventory.csv#548,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Classe_Audio"",""category"":""Converted/CSV"",""command_names"":[],""model"":""200_-1""}"
07b1a4c41780652f,inventory.csv#5480,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Nakamichi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""AV-8""}"
146e40a6a45108c8,inventory.csv#5481,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Nakamichi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CA-1""}"
db6147d8df37d6b8,inventory.csv#5482,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Nakamichi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CA-7A""}"
34295241599f9442,inventory.csv#5483,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Nakamichi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CD_PLAYER""}"
0d71b12c0ac96ec7,inventory.csv#5484,normal,"[""categoria ambígua ou ausente"",""classificação abaixo do limiar automático ou conflitante""]","{""brand"":""Nakamichi"",""category"":""Converted/Pronto"",""command_names"":[],""model"":""CDC4A""}"
