record_id,source_path,original_text,candidate,confidence,extraction_source,ambiguity,alternatives,requires_review
1104e2f0e3b7969c,inventory.csv#1072,8_230,8_230,0.98,inventory.model,False,[],False
4379fad16a3f38ee,inventory.csv#1073,5_-1,5_-1,0.98,inventory.model,False,[],False
e179bb0614aeeb9b,inventory.csv#1074,132_60,132_60,0.98,inventory.model,False,[],False
6aebb477169505ae,inventory.csv#1075,0_-1,0_-1,0.98,inventory.model,False,[],False
1c2a3cb27345fd9e,inventory.csv#1076,2_-1,2_-1,0.98,inventory.model,False,[],False
7ace497bc97450c1,inventory.csv#1077,212_190,212_190,0.98,inventory.model,False,[],False
beb2af8c4a7d794d,inventory.csv#1078,1_-1,1_-1,0.98,inventory.model,False,[],False
341c36667fbb5049,inventory.csv#1079,2_-1,2_-1,0.98,inventory.model,False,[],False
3e7da7e78d753ceb,inventory.csv#108,0_238,0_238,0.98,inventory.model,False,[],False
a16d27bca6adc428,inventory.csv#1080,8_-1,8_-1,0.98,inventory.model,False,[],False
f1551f8fb8f72e80,inventory.csv#1081,0_-1,0_-1,0.98,inventory.model,False,[],False
1dfa3b9641aecc18,inventory.csv#1082,10_-1,10_-1,0.98,inventory.model,False,[],False
531d405b90f70f84,inventory.csv#1083,128_-1,128_-1,0.98,inventory.model,False,[],False
de893209723154b6,inventory.csv#1084,162_162,162_162,0.98,inventory.model,False,[],False
1032d0c4fc0189e1,inventory.csv#1085,0_-1,0_-1,0.98,inventory.model,False,[],False
9ef7a8cad71dacf9,inventory.csv#1086,8_-1,8_-1,0.98,inventory.model,False,[],False
f29ed0de27816d8c,inventory.csv#1087,20_-1,20_-1,0.98,inventory.model,False,[],False
4d93336a78c088a8,inventory.csv#1088,5_-1,5_-1,0.98,inventory.model,False,[],False
379f08064e1e4870,inventory.csv#1089,5_-1,5_-1,0.98,inventory.model,False,[],False
04050a6be239dc51,inventory.csv#109,64_-1,64_-1,0.98,inventory.model,False,[],False
0572a80dcfcd9bc1,inventory.csv#1090,0_-1,0_-1,0.98,inventory.model,False,[],False
f5cd06ba4b34cdf0,inventory.csv#1091,0_-1,0_-1,0.98,inventory.model,False,[],False
1a2587d9ce220d7c,inventory.csv#1092,1_-1,1_-1,0.98,inventory.model,False,[],False
61201efdd0111055,inventory.csv#1093,162_162,162_162,0.98,inventory.model,False,[],False
c660399b6e980267,inventory.csv#1094,127_-1,127_-1,0.98,inventory.model,False,[],False
b9727c73b731a2a7,inventory.csv#1095,16_-1,16_-1,0.98,inventory.model,False,[],False
08c15abd89e7bfbb,inventory.csv#1096,134_107,134_107,0.98,inventory.model,False,[],False
